Vehicle Identification Number,DATE (UTC),Anti-lock Braking State,Accelerator Pressure,Automatic Lane Change State,Automatic Emergency Braking State,Driver Attentiveness,Autonomous Driving State,Brake Pressure,Brake Application State,Driver Braking State,Crash Type,Autonomous Driving State,Crash Severity,"Door External Release - Left, Front","Door External Release - Left, Rear","Door External Release - Right, Front","Door External Release - Right, Rear","Door Internal Release - Left, Front","Door Internal Release - Left, Rear","Door Internal Release - Right, Front","Door Internal Release - Right, Rear",Frunk Release - Internal,Left Turn Signal Indicator,Right Turn Signal Indicator,"Tire Pressure - Front, Left","Tire Pressure - Front, Right",Crash Type,Gear Selection,Gear Stalk Status,Keycard Scanner - Center Console,Keycard Scanner - Left Reader,Keycard - Identity,Lane Assist State,Lateral Acceleration,Brake Light Status - Left,Crash Type,Lock Request Source,Longitudinal Acceleration,Remote Start Indicator,Navigating  to Charging Station Indicator,Navigation System Status,Crash Type,Crash Type,Crash Type,Crash Type,Crash Type,Odometer Reading,On Phone Indicator,"Occupancy Classification - Front, Right",Steering Angle,Steering Torque,Crash Type,"Tire Pressure - Rear, Left","Tire Pressure - Rear, Right",Vehicle Summon & Autopark State,Brake Light Status - Right,ADAS Activation Indicator,ADAS Set Speed,ADAS Following Distance - Decrease,ADAS Following Distance - Increase,Crash Type,Crash Type,"Occupancy Status - Backseat, Center","Occupancy Status - Front, Left","Occupancy Status - 3rd Row, Left","Occupancy Status - Backseat, Left","Occupancy Status - 3rd Row, RIght","Occupancy Status - Front, Right","Occupancy Status - Backseat, Right","Seatbelt Buckle Status - Backseat, Center","Seatbelt Buckle Status - 3rd Row, Left",Seatbelt Buckle Status - Driver,"Seatbelt Buckle Status - Left, Rear","Seatbelt Buckle Status - 3rd Row, Right",Seatbelt Buckle Status - Passenger,"Seatbelt Buckle Status - Right, Rear",Stability Control System State,Traction Control System State,High Beams Status - Left,Headlight Status - Left,High Beams Status - Right,Headlight Status - Right,"Door Status - Left, Front","Door Status - Right, Front",Tail Lights Status - Left,"Door Status - Left, Rear","Door Status - Right, Rear",Tail Lights Status - Right,Tire Pressure Warning,Traction Control Warning Light,Turn Signal Activation Method,Frunk Release - UI,Parking Brake Indicator,Trunk Status,Lock Status - Vehicle,Setting - Acceleration Mode,Setting - Automatic Emergency Braking,Setting - Automatic High Beams,Setting - Automatic Lane Change,Setting - Automatic Mirror Fold,Setting - Autosteer,Setting - Emergency Lane Keep,Setting - Forward Collision Warning,Setting - Forward Collision Warning Sensitivity,Setting - Headlamps,Setting - Headlamps After Exit,Setting - Lane Change Mode,Setting - Lane Departure Warning,Setting - Lane Keep Assist,Setting - Navigate with ADAS,Setting - Access Code Required to Drive,Setting - Steering Mode,Setting - Steering Sensitivity,Setting - Stop Mode,Setting - Alarm,Setting - walkaway lock mode,Pitch Rate,Alarm State,Vehicle Authentication Status,Vehicle Speed,Yaw Rate,Vertical Acceleration,Windshield Wiper Speed
5YJYGDEE7MF074713, 2025-02-18 14:08:20.780,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:21.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:21.141,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:21.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:21.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:21.502,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:21.860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:21.861,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:22.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:22.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:22.221,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:22.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:22.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:22.580,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:22.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:22.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:22.941,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:23.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:23.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:23.302,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:23.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:23.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:23.661,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:24.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:24.021,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:24.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:24.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:24.380,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:24.742,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:25.102,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:25.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:25.460,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:25.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:25.821,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:26.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:26.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:26.180,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:26.541,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:26.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:26.902,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:27.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:27.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:27.260,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:27.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:27.621,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:27.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:27.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:27.980,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:28.340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:28.341,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:28.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:28.702,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:29.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:29.061,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:29.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:29.421,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:29.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:29.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:29.780,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:30.141,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:30.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:30.502,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:30.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:30.861,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:31.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:31.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:31.221,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:31.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:31.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:31.580,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:31.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:31.941,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:32.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:32.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:32.302,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:32.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:32.660,,,,,,,,,,,,,,,,,,,,,,On,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:33.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:33.021,,,,,,,,,,,,,,,,,,,,,,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:33.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJYGDEE7MF074713, 2025-02-18 14:08:33.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
